name,year,minutes,dob
Midge Purce,2017,1387.0,1995-09-18
Mikaela Howell,2020 Fall Series,1.0,1988-07-12
Mikayla Cluff,2022,929.0,1999-02-25
Mikayla Cluff,2022 Challenge Cup,355.0,1999-02-25
Mikenna McManus,2022,1.0,1999-07-26
Mikenna McManus,2022 Challenge Cup,45.0,1999-07-26
Miranda Nild,2020 Fall Series,19.0,1997-04-01
Miri Taylor,2022,342.0,2000-02-02
Miri Taylor,2022 Challenge Cup,24.0,2000-02-02
Mollie Pathman,2016,1055.0,1992-07-01
Molly Menchel,2016,185.0,1991-12-05
Morgan Andrews,2020 Fall Series,49.0,1995-03-25
Morgan Andrews,2020 Challenge Cup,12.0,1995-03-25
Morgan Andrews,2019,604.0,1995-03-25
Morgan Andrews,2018,773.0,1995-03-25
Morgan Andrews,2017,1034.0,1995-03-25
Morgan Gautrat,2022,317.0,1993-02-26
Morgan Gautrat,2022 Challenge Cup,75.0,1993-02-26
Morgan Gautrat,2021,2017.0,1993-02-26
Morgan Gautrat,2021 Challenge Cup,296.0,1993-02-26
Morgan Gautrat,2020 Fall Series,332.0,1993-02-26
Morgan Gautrat,2020 Challenge Cup,221.0,1993-02-26
Morgan Gautrat,2019,1132.0,1993-02-26
Morgan Gautrat,2018,601.0,1993-02-26
Morgan Gautrat,2017,721.0,1993-02-26
Morgan Gautrat,2016,1005.0,1993-02-26
Morgan Goff,2022,302.0,1997-12-12
Morgan Goff,2022 Challenge Cup,104.0,1997-12-12
Morgan Marlborough,2016,23.0,1990-12-03
Morgan Proffitt,2019,413.0,1994-08-22
Morgan Proffitt,2018,197.0,1994-08-22
Morgan Proffitt,2017,366.0,1994-08-22
Morgan Reid,2019,602.0,1995-06-13
Morgan Weaver,2022,1397.0,1997-10-18
Morgan Weaver,2022 Challenge Cup,340.0,1997-10-18
Morgan Weaver,2021,941.0,1997-10-18
Morgan Weaver,2021 Challenge Cup,167.0,1997-10-18
Morgan Weaver,2020 Fall Series,84.0,1997-10-18
Morgan Weaver,2020 Challenge Cup,424.0,1997-10-18
Nadia Nadim,2022,695.0,1988-01-02
Nadia Nadim,2021,537.0,1988-01-02
Nadia Nadim,2017,1186.0,1988-01-02
Nadia Nadim,2016,1719.0,1988-01-02
Nahomi Kawasumi,2022,1117.0,1985-09-23
Nahomi Kawasumi,2022 Challenge Cup,404.0,1985-09-23
Nahomi Kawasumi,2021,1498.0,1985-09-23
Nahomi Kawasumi,2021 Challenge Cup,414.0,1985-09-23
Nahomi Kawasumi,2020 Challenge Cup,540.0,1985-09-23
Nahomi Kawasumi,2019,996.0,1985-09-23
Nahomi Kawasumi,2018,875.0,1985-09-23
Nahomi Kawasumi,2017,1827.0,1985-09-23
Nahomi Kawasumi,2016,750.0,1985-09-23
Naomi Girma,2022,1920.0,2000-06-14
Naomi Girma,2022 Challenge Cup,475.0,2000-06-14
Natalia Kuikka,2022,1658.0,1995-12-01
Natalia Kuikka,2022 Challenge Cup,200.0,1995-12-01
Natalia Kuikka,2021,1073.0,1995-12-01
Natalia Kuikka,2021 Challenge Cup,383.0,1995-12-01
Natalie Beckman,2022,161.0,2000-03-25
Natalie Beckman,2022 Challenge Cup,62.0,2000-03-25
Natalie Jacobs,2022,836.0,1997-08-16
Natalie Jacobs,2021,112.0,1997-08-16
Natalie Jacobs,2021 Challenge Cup,180.0,1997-08-16
Natalie Jacobs,2020 Fall Series,249.0,1997-08-16
Natalie Jacobs,2020 Challenge Cup,148.0,1997-08-16
Natasha Dowie,2017,1657.0,1988-06-30
Natasha Dowie,2016,605.0,1988-06-30
Natasha Kai,2017,19.0,1983-05-22
Natasha Kai,2016,1401.0,1983-05-22
Nealy Martin,2022,614.0,1998-04-22
Nealy Martin,2022 Challenge Cup,296.0,1998-04-22
Nealy Martin,2021,979.0,1998-04-22
Nealy Martin,2021 Challenge Cup,214.0,1998-04-22
Nichelle Prince,2022,1569.0,1995-02-19
Nichelle Prince,2022 Challenge Cup,430.0,1995-02-19
Nichelle Prince,2021,1243.0,1995-02-19
Nichelle Prince,2021 Challenge Cup,180.0,1995-02-19
Nichelle Prince,2020 Fall Series,346.0,1995-02-19
Nichelle Prince,2020 Challenge Cup,346.0,1995-02-19
Nichelle Prince,2019,343.0,1995-02-19
Nichelle Prince,2018,1022.0,1995-02-19
Nichelle Prince,2017,1450.0,1995-02-19
Nickolette Driesse,2018,7.0,1994-11-08
Nickolette Driesse,2017,47.0,1994-11-08
Nicole Barnhart,2021,450.0,1981-10-10
Nicole Barnhart,2021 Challenge Cup,180.0,1981-10-10
Nicole Barnhart,2020 Challenge Cup,90.0,1981-10-10
Nicole Barnhart,2019,2160.0,1981-10-10
Nicole Barnhart,2018,648.0,1981-10-10
Nicole Barnhart,2017,2070.0,1981-10-10
Nicole Barnhart,2016,1800.0,1981-10-10
Nicole Baxter,2022,171.0,1994-05-12
Nicole Baxter,2022 Challenge Cup,31.0,1994-05-12
Nicole Baxter,2021 Challenge Cup,67.0,1994-05-12
Nicole Baxter,2020 Fall Series,132.0,1994-05-12
Nicole Baxter,2020 Challenge Cup,5.0,1994-05-12
Nicole Momiki,2021 Challenge Cup,27.0,1996-04-09
Nicole Momiki,2020 Challenge Cup,119.0,1996-04-09
Nikki Stanton,2022,402.0,1990-10-26
Nikki Stanton,2022 Challenge Cup,142.0,1990-10-26
Nikki Stanton,2021,77.0,1990-10-26
Nikki Stanton,2021 Challenge Cup,17.0,1990-10-26
Nikki Stanton,2019,1012.0,1990-10-26
Nikki Stanton,2018,1449.0,1990-10-26
Nikki Stanton,2017,1045.0,1990-10-26
Nikki Stanton,2016,407.0,1990-10-26
Nora Holstad Berge,2017,89.0,1987-03-26
Olivia Athens,2022,125.0,1999-06-04
Olivia Athens,2022 Challenge Cup,23.0,1999-06-04
Olivia Lynn Moultrie,2022,708.0,2005-09-17
Olivia Lynn Moultrie,2022 Challenge Cup,177.0,2005-09-17
Olivia Lynn Moultrie,2021,264.0,2005-09-17
Olivia Van der Jagt,2022,1351.0,1999-07-21
Olivia Van der Jagt,2022 Challenge Cup,306.0,1999-07-21
Paige Monaghan,2022,1412.0,1996-11-13
Paige Monaghan,2022 Challenge Cup,495.0,1996-11-13
Paige Monaghan,2021,527.0,1996-11-13
Paige Monaghan,2021 Challenge Cup,337.0,1996-11-13
Paige Monaghan,2020 Fall Series,360.0,1996-11-13
Paige Monaghan,2020 Challenge Cup,342.0,1996-11-13
Paige Monaghan,2019,1759.0,1996-11-13
Paige Nielsen,2022,1299.0,1993-10-14
Paige Nielsen,2021,945.0,1993-10-14
Paige Nielsen,2021 Challenge Cup,180.0,1993-10-14
Paige Nielsen,2020 Fall Series,360.0,1993-10-14
Paige Nielsen,2020 Challenge Cup,450.0,1993-10-14
Paige Nielsen,2019,1914.0,1993-10-14
Paige Nielsen,2016,26.0,1993-10-14
Parker Goins,2022,84.0,1998-12-08
Parker Goins,2022 Challenge Cup,33.0,1998-12-08
Parker Roberts,2022,14.0,1997-07-30
Parker Roberts,2022 Challenge Cup,100.0,1997-07-30
Parker Roberts,2021,22.0,1997-07-30
Paulina Gramaglia,2022,6.0,2003-03-21
Peyton Perea,2020 Fall Series,340.0,1997-03-28
Phallon Tullis-Joyce,2022,2070.0,1996-10-19
Phallon Tullis-Joyce,2022 Challenge Cup,630.0,1996-10-19
Phallon Tullis-Joyce,2021,1.0,1996-10-19
Phoebe McClernon,2022,595.0,1997-12-13
Phoebe McClernon,2022 Challenge Cup,91.0,1997-12-13
Phoebe McClernon,2021,1154.0,1997-12-13
Phoebe McClernon,2021 Challenge Cup,360.0,1997-12-13
Rachel Corsie,2021,1288.0,1989-08-17
Rachel Corsie,2021 Challenge Cup,357.0,1989-08-17
Rachel Corsie,2020 Challenge Cup,405.0,1989-08-17
Rachel Corsie,2019,1710.0,1989-08-17
Rachel Corsie,2018,2088.0,1989-08-17
Rachel Corsie,2017,1036.0,1989-08-17
Rachel Corsie,2016,1005.0,1989-08-17
Rachel Daly,2022,539.0,1991-12-06
Rachel Daly,2022 Challenge Cup,462.0,1991-12-06
Rachel Daly,2021,1260.0,1991-12-06
Rachel Daly,2021 Challenge Cup,180.0,1991-12-06
Rachel Daly,2020 Challenge Cup,614.0,1991-12-06
Rachel Daly,2019,1529.0,1991-12-06
Rachel Daly,2018,2155.0,1991-12-06
Rachel Daly,2017,2023.0,1991-12-06
Rachel Daly,2016,1186.0,1991-12-06
Rachel Hill,2022,1432.0,1995-04-17
Rachel Hill,2021,1554.0,1995-04-17
Rachel Hill,2021 Challenge Cup,83.0,1995-04-17
Rachel Hill,2020 Challenge Cup,420.0,1995-04-17
Rachel Hill,2019,1850.0,1995-04-17
Rachel Hill,2018,813.0,1995-04-17
Rachel Hill,2017,730.0,1995-04-17
Rachel Wood,2016,260.0,1990-05-10
Raisa Strom-Okimoto,2021,1.0,1997-10-25
Raisa Strom-Okimoto,2021 Challenge Cup,27.0,1997-10-25
Raisa Strom-Okimoto,2020 Fall Series,39.0,1997-10-25
Raisa Strom-Okimoto,2020 Challenge Cup,122.0,1997-10-25
Raisa Strom-Okimoto,2019,17.0,1997-10-25
Rebecca Holloway,2022,206.0,1995-08-25
Rebecca Moros,2019,612.0,1985-05-06
Rebecca Moros,2018,1868.0,1985-05-06
Rebecca Moros,2017,1462.0,1985-05-06
Rebecca Moros,2016,1521.0,1985-05-06
Rebekah Stott,2018,775.0,1993-06-17
Rebekah Stott,2017,1624.0,1993-06-17
Rikke Madsen,2022,123.0,1997-08-09
Rocky Rodriguez,2022,1195.0,1993-10-28
Rocky Rodriguez,2022 Challenge Cup,246.0,1993-10-28
Rocky Rodriguez,2021,1446.0,1993-10-28
Rocky Rodriguez,2021 Challenge Cup,221.0,1993-10-28
Rocky Rodriguez,2020 Fall Series,330.0,1993-10-28
Rocky Rodriguez,2020 Challenge Cup,471.0,1993-10-28
Rocky Rodriguez,2019,1921.0,1993-10-28
Rocky Rodriguez,2018,910.0,1993-10-28
Rocky Rodriguez,2017,1456.0,1993-10-28
Rocky Rodriguez,2016,1464.0,1993-10-28
Rose Lavelle,2022,1569.0,1995-05-14
Rose Lavelle,2022 Challenge Cup,344.0,1995-05-14
Rose Lavelle,2021,1026.0,1995-05-14
Rose Lavelle,2020 Challenge Cup,208.0,1995-05-14
Rose Lavelle,2019,450.0,1995-05-14
Rose Lavelle,2018,424.0,1995-05-14
Rose Lavelle,2017,764.0,1995-05-14
Rosie White,2021,45.0,1993-06-06
Rosie White,2021 Challenge Cup,4.0,1993-06-06
Rosie White,2020 Fall Series,225.0,1993-06-06
Rosie White,2020 Challenge Cup,78.0,1993-06-06
Rosie White,2019,655.0,1993-06-06
Rosie White,2018,379.0,1993-06-06
Rosie White,2017,1794.0,1993-06-06
Rumi Utsugi,2019,304.0,1988-12-05
Rumi Utsugi,2018,1321.0,1988-12-05
Rumi Utsugi,2017,1590.0,1988-12-05
Rumi Utsugi,2016,554.0,1988-12-05
Ryan Williams,2022,988.0,1996-02-23
Ryan Williams,2022 Challenge Cup,16.0,1996-02-23
Ryan Williams,2021,236.0,1996-02-23
Ryan Williams,2021 Challenge Cup,83.0,1996-02-23
Ryan Williams,2020 Fall Series,354.0,1996-02-23
Ryan Williams,2020 Challenge Cup,90.0,1996-02-23
Ryan Williams,2019,232.0,1996-02-23
Ryan Williams,2018,10.0,1996-02-23
Ryanne Brown,2022,2.0,1999-01-21
Rylee Baisden,2022,199.0,1994-04-16
Rylee Baisden,2022 Challenge Cup,51.0,1994-04-16
Rylee Baisden,2021,22.0,1994-04-16
Rylee Baisden,2021 Challenge Cup,17.0,1994-04-16
Rylee Baisden,2020 Fall Series,85.0,1994-04-16
Sabrina D’Angelo,2018,630.0,1993-05-11
Sabrina D’Angelo,2017,720.0,1993-05-11
Sabrina D’Angelo,2016,1230.0,1993-05-11
Sabrina Flores ,2022,1.0,1996-01-31
Sabrina Flores ,2021,139.0,1996-01-31
Sabrina Flores ,2021 Challenge Cup,33.0,1996-01-31
Sabrina Flores ,2020 Fall Series,271.0,1996-01-31
Sabrina Flores ,2020 Challenge Cup,368.0,1996-01-31
Sabrina Flores ,2019,360.0,1996-01-31
Sam Hiatt,2022,1800.0,1998-01-06
Sam Hiatt,2022 Challenge Cup,630.0,1998-01-06
Sam Hiatt,2021,551.0,1998-01-06
Sam Hiatt,2020 Fall Series,11.0,1998-01-06
Sam Kerr,2019,2042.0,1993-09-10
Sam Kerr,2018,1794.0,1993-09-10
Sam Kerr,2017,1828.0,1993-09-10
Sam Kerr,2016,616.0,1993-09-10
Sam Mewis,2022 Challenge Cup,90.0,1992-10-09
Sam Mewis,2021,102.0,1992-10-09
Sam Mewis,2020 Challenge Cup,379.0,1992-10-09
Sam Mewis,2019,1194.0,1992-10-09
Sam Mewis,2018,1271.0,1992-10-09
Sam Mewis,2017,2187.0,1992-10-09
Sam Mewis,2016,1500.0,1992-10-09
Sam Staab,2022,1980.0,1997-03-28
Sam Staab,2022 Challenge Cup,630.0,1997-03-28
Sam Staab,2021,1867.0,1997-03-28
Sam Staab,2021 Challenge Cup,11.0,1997-03-28
Sam Staab,2020 Fall Series,360.0,1997-03-28
Sam Staab,2020 Challenge Cup,450.0,1997-03-28
Sam Staab,2019,2160.0,1997-03-28
Sam Witteman,2017,421.0,1994-02-26
Sam Witteman,2016,1062.0,1994-02-26
Samantha Fisher,2022,356.0,1999-08-26
Samantha Grace Coffey,2022,1754.0,1998-12-31
Samantha Grace Coffey,2022 Challenge Cup,360.0,1998-12-31
Samantha Johnson,2019,675.0,1991-06-10
Samantha Johnson,2018,1333.0,1991-06-10
Samantha Johnson,2017,1784.0,1991-06-10
Samantha Johnson,2016,1796.0,1991-06-10
Samantha Lofton,2016,54.0,1992-04-29
Samantha Murphy,2019,180.0,1997-04-21
Sammy Jo Prudhomme,2017,450.0,1993-10-25
Saori Takarada,2021,353.0,1999-12-27
Saori Takarada,2021 Challenge Cup,259.0,1999-12-27
Sarah Bouhaddi,2021,1599.0,1986-10-17
Sarah Gorden,2021,2280.0,1992-09-13
Sarah Gorden,2021 Challenge Cup,360.0,1992-09-13
Sarah Gorden,2020 Fall Series,270.0,1992-09-13
Sarah Gorden,2020 Challenge Cup,450.0,1992-09-13
Sarah Gorden,2019,2234.0,1992-09-13
Sarah Gorden,2018,1246.0,1992-09-13
Sarah Gorden,2017,224.0,1992-09-13
Sarah Gorden,2016,110.0,1992-09-13
Sarah Griffith,2022,626.0,1999-04-30
Sarah Griffith,2022 Challenge Cup,226.0,1999-04-30
Sarah Hagen,2017,596.0,1989-11-18
Sarah Hagen,2016,588.0,1989-11-18
Sarah Luebbert,2022,823.0,1997-12-16
Sarah Luebbert,2021,35.0,1997-12-16
Sarah Luebbert,2021 Challenge Cup,108.0,1997-12-16
Sarah Luebbert,2020 Fall Series,302.0,1997-12-16
Sarah Luebbert,2020 Challenge Cup,70.0,1997-12-16
Sarah Woldmoe,2021,1816.0,1992-07-27
Sarah Woldmoe,2021 Challenge Cup,119.0,1992-07-27
Sarah Woldmoe,2020 Fall Series,360.0,1992-07-27
Sarah Woldmoe,2020 Challenge Cup,540.0,1992-07-27
Sarah Woldmoe,2019,2160.0,1992-07-27
Sarah Woldmoe,2018,2131.0,1992-07-27
Sarah Woldmoe,2017,1944.0,1992-07-27
Sarah Woldmoe,2016,1606.0,1992-07-27
Satara Murray,2022,750.0,1993-07-01
Satara Murray,2019,752.0,1993-07-01
Savannah Jordan,2018,414.0,1995-01-24
Savannah Jordan,2017,9.0,1995-01-24
Savannah Marie DeMelo,2022,1957.0,1998-03-26
Savannah Marie DeMelo,2022 Challenge Cup,219.0,1998-03-26
Savannah McCaskill,2022,1827.0,1996-07-31
Savannah McCaskill,2022 Challenge Cup,391.0,1996-07-31
Savannah McCaskill,2021,1530.0,1996-07-31
Savannah McCaskill,2021 Challenge Cup,360.0,1996-07-31
Savannah McCaskill,2020 Fall Series,221.0,1996-07-31
Savannah McCaskill,2020 Challenge Cup,374.0,1996-07-31
Savannah McCaskill,2019,1166.0,1996-07-31
Savannah McCaskill,2018,1510.0,1996-07-31
Savannah Uveges,2020 Fall Series,55.0,1996-06-09
Schuyler DeBree,2021,12.0,1996-09-05
Schuyler DeBree,2021 Challenge Cup,315.0,1996-09-05
Sh'nia Gordon,2022,83.0,1997-04-09
Sh'nia Gordon,2022 Challenge Cup,92.0,1997-04-09
Shade Pratt,2016,140.0,1993-04-02
Shae Yanez,2019,11.0,1997-05-22
Shawna Gordon,2016,444.0,1990-01-18
Shea Groom,2022,1227.0,1993-03-04
Shea Groom,2022 Challenge Cup,274.0,1993-03-04
Shea Groom,2021,1224.0,1993-03-04
Shea Groom,2021 Challenge Cup,351.0,1993-03-04
Shea Groom,2020 Fall Series,352.0,1993-03-04
Shea Groom,2020 Challenge Cup,585.0,1993-03-04
Shea Groom,2019,1066.0,1993-03-04
Shea Groom,2018,1535.0,1993-03-04
Shea Groom,2017,1692.0,1993-03-04
Shea Groom,2016,1660.0,1993-03-04
Shelby Hogan,2022,90.0,1998-05-10
Shelina Zadorsky,2019,1440.0,1992-10-24
Shelina Zadorsky,2018,2070.0,1992-10-24
Shelina Zadorsky,2017,1793.0,1992-10-24
Shelina Zadorsky,2016,1151.0,1992-10-24
Shirley Iveth Cruz,2021,275.0,1985-08-28
Shirley Iveth Cruz,2021 Challenge Cup,244.0,1985-08-28
Shirley Iveth Cruz,2020 Fall Series,328.0,1985-08-28
Shirley Iveth Cruz,2020 Challenge Cup,220.0,1985-08-28
Shuang Wang,2022,291.0,1995-01-23
Simone Charley,2022,1075.0,1995-02-04
Simone Charley,2022 Challenge Cup,222.0,1995-02-04
Simone Charley,2021,712.0,1995-02-04
Simone Charley,2021 Challenge Cup,293.0,1995-02-04
Simone Charley,2020 Fall Series,266.0,1995-02-04
Simone Charley,2020 Challenge Cup,308.0,1995-02-04
Simone Charley,2019,496.0,1995-02-04
Sinclaire Miramontez,2022,271.0,1998-04-11
Sinclaire Miramontez,2022 Challenge Cup,86.0,1998-04-11
Sinclaire Miramontez,2021,250.0,1998-04-11
Sinclaire Miramontez,2020 Fall Series,7.0,1998-04-11
So-Dam Lee,2021,569.0,1994-10-12
So-Dam Lee,2021 Challenge Cup,282.0,1994-10-12
Sofia Huerta,2022,1740.0,1992-12-14
Sofia Huerta,2022 Challenge Cup,603.0,1992-12-14
Sofia Huerta,2021,1837.0,1992-12-14
Sofia Huerta,2021 Challenge Cup,355.0,1992-12-14
Sofia Huerta,2020 Fall Series,360.0,1992-12-14
Sofia Huerta,2020 Challenge Cup,58.0,1992-12-14
Sofia Huerta,2019,2079.0,1992-12-14
Sofia Huerta,2018,2032.0,1992-12-14
Sofia Huerta,2017,1966.0,1992-12-14
Sofia Huerta,2016,1862.0,1992-12-14
Sofia Jakobsson,2022,1183.0,1990-04-23
Sofia Jakobsson,2022 Challenge Cup,327.0,1990-04-23
Sophia Smith,2022,1631.0,2000-08-10
Sophia Smith,2022 Challenge Cup,368.0,2000-08-10
Sophia Smith,2021,1256.0,2000-08-10
Sophia Smith,2021 Challenge Cup,215.0,2000-08-10
Sophia Smith,2020 Fall Series,178.0,2000-08-10
Sophie Schmidt,2022,1663.0,1988-06-28
Sophie Schmidt,2022 Challenge Cup,467.0,1988-06-28
Sophie Schmidt,2021,1225.0,1988-06-28
Sophie Schmidt,2021 Challenge Cup,180.0,1988-06-28
Sophie Schmidt,2020 Fall Series,360.0,1988-06-28
Sophie Schmidt,2020 Challenge Cup,487.0,1988-06-28
Sophie Schmidt,2019,1407.0,1988-06-28
Stefany Ferrer Van Ginkel,2022,19.0,1998-10-17
Stefany Ferrer Van Ginkel,2022 Challenge Cup,12.0,1998-10-17
Steph Catley,2019,1425.0,1994-01-26
Steph Catley,2018,1525.0,1994-01-26
Steph Catley,2017,2120.0,1994-01-26
Steph Catley,2016,990.0,1994-01-26
Stephanie Cox,2021,46.0,1986-04-03
Stephanie Cox,2021 Challenge Cup,84.0,1986-04-03
Stephanie Cox,2020 Fall Series,360.0,1986-04-03
Stephanie Cox,2020 Challenge Cup,255.0,1986-04-03
Stephanie Cox,2019,381.0,1986-04-03
Stephanie Lynn Marie Labbé,2020 Fall Series,180.0,1986-10-10
Stephanie Lynn Marie Labbé,2020 Challenge Cup,180.0,1986-10-10
Stephanie Lynn Marie Labbé,2019,1650.0,1986-10-10
Stephanie Lynn Marie Labbé,2017,1530.0,1986-10-10
Stephanie Lynn Marie Labbé,2016,720.0,1986-10-10
Stephanie McCaffrey,2018,10.0,1992-02-18
Stephanie McCaffrey,2017,365.0,1992-02-18
Stephanie McCaffrey,2016,1331.0,1992-02-18
Stephanie Ochs,2017,56.0,1990-08-29
Stephanie Ochs,2016,381.0,1990-08-29
Stephanie Verdoia,2016,452.0,1993-01-02
Summer Green,2018,319.0,1995-05-02
Summer Green,2017,137.0,1995-05-02
Sydney Leroux,2022,750.0,1990-05-07
Sydney Leroux,2022 Challenge Cup,270.0,1990-05-07
Sydney Leroux,2021,1569.0,1990-05-07
Sydney Leroux,2021 Challenge Cup,351.0,1990-05-07
Sydney Leroux,2020 Fall Series,270.0,1990-05-07
Sydney Leroux,2019,28.0,1990-05-07
Sydney Leroux,2018,1431.0,1990-05-07
Sydney Leroux,2017,1920.0,1990-05-07
Sydney Miramontez,2021,1.0,1994-10-11
Sydney Miramontez,2021 Challenge Cup,50.0,1994-10-11
Sydney Miramontez,2019,210.0,1994-10-11
Sydney Miramontez,2018,639.0,1994-10-11
Sydney Miramontez,2017,450.0,1994-10-11
Sydney Pulver,2022,7.0,1999-08-20
Tara McKeown,2022,923.0,1999-07-02
Tara McKeown,2022 Challenge Cup,155.0,1999-07-02
Tara McKeown,2021,1011.0,1999-07-02
Tatumn Milazzo,2022,2071.0,1998-04-17
Tatumn Milazzo,2022 Challenge Cup,540.0,1998-04-17
Tatumn Milazzo,2021,821.0,1998-04-17
Tatumn Milazzo,2021 Challenge Cup,74.0,1998-04-17
Taylor Aylmer,2022,737.0,1998-09-23
Taylor Aylmer,2022 Challenge Cup,455.0,1998-09-23
Taylor Aylmer,2021,274.0,1998-09-23
Taylor Aylmer,2021 Challenge Cup,13.0,1998-09-23
Taylor Comeau,2019,90.0,1993-07-21
Taylor Comeau,2018,2003.0,1993-07-21
Taylor Comeau,2017,1032.0,1993-07-21
Taylor Comeau,2016,738.0,1993-07-21
Taylor Hansen,2022 Challenge Cup,65.0,1999-04-04
Taylor Kornieck,2022,1558.0,1998-11-22
Taylor Kornieck,2022 Challenge Cup,428.0,1998-11-22
Taylor Kornieck,2021,935.0,1998-11-22
Taylor Kornieck,2021 Challenge Cup,348.0,1998-11-22
Taylor Leach,2022,572.0,1992-01-19
Taylor Leach,2022 Challenge Cup,361.0,1992-01-19
Taylor Leach,2021,562.0,1992-01-19
Taylor Leach,2021 Challenge Cup,94.0,1992-01-19
Taylor Leach,2020 Fall Series,180.0,1992-01-19
Taylor Leach,2020 Challenge Cup,71.0,1992-01-19
Taylor Lytle,2020 Fall Series,160.0,1989-03-31
Taylor Lytle,2020 Challenge Cup,98.0,1989-03-31
Taylor Lytle,2018,449.0,1989-03-31
Taylor Lytle,2017,1598.0,1989-03-31
Taylor Lytle,2016,1506.0,1989-03-31
Taylor Malham,2022,43.0,1999-05-20
Taylor Malham,2022 Challenge Cup,1.0,1999-05-20
Taylor Otto,2022 Challenge Cup,84.0,1997-10-23
Taylor Otto,2021,364.0,1997-10-23
Taylor Otto,2021 Challenge Cup,43.0,1997-10-23
Taylor Porter,2022,475.0,1997-10-29
Taylor Porter,2022 Challenge Cup,103.0,1997-10-29
Taylor Porter,2021,1.0,1997-10-29
Taylor Smith,2022,1262.0,1993-12-01
Taylor Smith,2022 Challenge Cup,511.0,1993-12-01
Taylor Smith,2021,140.0,1993-12-01
Taylor Smith,2021 Challenge Cup,7.0,1993-12-01
Taylor Smith,2020 Fall Series,195.0,1993-12-01
Taylor Smith,2020 Challenge Cup,208.0,1993-12-01
Taylor Smith,2018,2064.0,1993-12-01
Taylor Smith,2017,1762.0,1993-12-01
Taylor Smith,2016,817.0,1993-12-01
Tegan Ann McGrady,2022,840.0,1997-10-11
Tegan Ann McGrady,2022 Challenge Cup,450.0,1997-10-11
Tegan Ann McGrady,2021,699.0,1997-10-11
Tegan Ann McGrady,2021 Challenge Cup,332.0,1997-10-11
Tegan Ann McGrady,2020 Challenge Cup,379.0,1997-10-11
Tegan Ann McGrady,2019,392.0,1997-10-11
Tess Boade,2022,330.0,1999-02-03
Tess Boade,2022 Challenge Cup,28.0,1999-02-03
Tessa Florio-Gavilsky,2016,54.0,1989-07-20
Thaisa Moreno,2018,395.0,1988-12-17
Thembi Kgatlana,2018,376.0,1996-05-02
Theresa Eslund,2019,1737.0,1986-07-20
Theresa Eslund,2018,1744.0,1986-07-20
Tierna Davidson,2022 Challenge Cup,90.0,1998-09-19
Tierna Davidson,2021,1740.0,1998-09-19
Tierna Davidson,2021 Challenge Cup,180.0,1998-09-19
Tierna Davidson,2020 Fall Series,111.0,1998-09-19
Tierna Davidson,2020 Challenge Cup,33.0,1998-09-19
Tierna Davidson,2019,1174.0,1998-09-19
Tiffany McCarty,2019,38.0,1990-12-20
Tiffany McCarty,2018,70.0,1990-12-20
Tiffany McCarty,2016,916.0,1990-12-20
Tiffany Weimer,2018,84.0,1983-12-05
Tiffany Weimer,2017,804.0,1983-12-05
Tiffany Weimer,2016,17.0,1983-12-05
Tinaya Alexander,2022,162.0,1999-04-15
Tinaya Alexander,2022 Challenge Cup,99.0,1999-04-15
Tobin Heath,2022,104.0,1988-05-29
Tobin Heath,2019,1183.0,1988-05-29
Tobin Heath,2018,1447.0,1988-05-29
Tobin Heath,2017,246.0,1988-05-29
Tobin Heath,2016,1279.0,1988-05-29
Toni Pressley,2022,1341.0,1990-02-19
Toni Pressley,2022 Challenge Cup,371.0,1990-02-19
Toni Pressley,2021,366.0,1990-02-19
Toni Pressley,2021 Challenge Cup,92.0,1990-02-19
Toni Pressley,2020 Fall Series,291.0,1990-02-19
Toni Pressley,2019,828.0,1990-02-19
Toni Pressley,2018,813.0,1990-02-19
Toni Pressley,2017,1308.0,1990-02-19
Toni Pressley,2016,1028.0,1990-02-19
Tori Huster,2021,1207.0,1989-09-23
Tori Huster,2021 Challenge Cup,350.0,1989-09-23
Tori Huster,2020 Challenge Cup,340.0,1989-09-23
Tori Huster,2019,1935.0,1989-09-23
Tori Huster,2018,1283.0,1989-09-23
Tori Huster,2017,1714.0,1989-09-23
Tori Huster,2016,1907.0,1989-09-23
Trinity Rodman,2022,1504.0,2002-05-20
Trinity Rodman,2022 Challenge Cup,702.0,2002-05-20
Trinity Rodman,2021,1695.0,2002-05-20
Trinity Rodman,2021 Challenge Cup,304.0,2002-05-20
Tyler Lussi,2022,1461.0,1995-01-26
Tyler Lussi,2022 Challenge Cup,438.0,1995-01-26
Tyler Lussi,2021,95.0,1995-01-26
Tyler Lussi,2021 Challenge Cup,246.0,1995-01-26
Tyler Lussi,2020 Fall Series,144.0,1995-01-26
Tyler Lussi,2020 Challenge Cup,277.0,1995-01-26
Tyler Lussi,2019,277.0,1995-01-26
Tyler Lussi,2018,370.0,1995-01-26
Tyler Lussi,2017,291.0,1995-01-26
Tziarra King,2022,510.0,1998-08-24
Tziarra King,2022 Challenge Cup,128.0,1998-08-24
Tziarra King,2021,564.0,1998-08-24
Tziarra King,2021 Challenge Cup,184.0,1998-08-24
Tziarra King,2020 Fall Series,318.0,1998-08-24
Tziarra King,2020 Challenge Cup,88.0,1998-08-24
Valérie Gauvin,2022,66.0,1996-06-01
Vanessa  Gilles,2022,604.0,1996-03-11
Vanessa  Gilles,2022 Challenge Cup,540.0,1996-03-11
Vanessa DiBernardo,2022,2017.0,1992-05-15
